"gender","genderID","greek","homeTown","ethnicity","religion","religious","likeMath","calculus","ACT","GPA","partyHr","drinks","sexPartners","relationships","callParents","socialMedia","texts","goodOrWell","expectedIncome","president","DACA","liberal","politicalParty","gradeVsLearning","parentRelationship","workHr","tuition","career"
"Male","Male","No","Small Town","East Asian","Christian",1,5,"Yes",28,3.8,18,16,16,14,3,5,8,6,10,"Gary Johnson",2,7,"Green",4,1,45,70,4
"Female","Female","No","Big City","Hispanic","Religious but not one of the above",6,8,"Yes",24,3.5,6,2,0,0,2,3,3,5,100,"Not eligible to vote",0,5,"Democratic",5,8,0,20,6
"Male","Male","Yes","Small Town","White","Christian",10,8,"Yes",34,3.6,0,0,0,1,2,1,4,4,90,"Gary Johnson",5,7,"Republican",3,9,0,90,4
"Male","Male","No","Big City","Hispanic","Christian",3,6,"Yes",29,2.8,9,20,7,1,3,2,4,5,95,"Hillary Clinton",0,4,"Democratic",6,5,0,100,4
"Female","Female","No","Medium City","East Asian","Atheist",0,7,"Yes",33,3.8,0,0,7,2,6,2,6,5,100,"Not eligible to vote",6,5,"Other",5,7,0,100,7
"Female","Female","Yes","Big City","Hispanic","Christian",8,0,"No",23,3.1,16,10,8,1,4,8,3,10,500,"Hillary Clinton",0,0,"Democratic",0,9,0,80,10
"Male","Male","No","Small Town","East Asian","Atheist",0,5,"Yes",25,2.9,0,0,0,0,0,1,0,5,60,"Chose not to vote",0,5,"Other",5,6,0,10,0
"Female","Female","No","Big City Subrub","East Asian","Religious but not one of the above",7,8,"Yes",26,3.3,5,3,1,1,7,2,5,9,10,"Hillary Clinton",0,5,"Independent",2,9,0,100,8
"Female","Female","No","Big City","East Asian","Agnostic",0,8,"Yes",32,3.8,0,0,0,0,1,2,6,10,30,"Not eligible to vote",5,5,"Other",5,7,0,100,6
"Female","Female","No","Medium City","East Asian","Buddhist",5,6,"Yes",32,3.5,0,0,0,0,3,4,5,7,30,"Chose not to vote",5,5,"Other",5,8,0,100,6
"Male","Male","No","Big City Subrub","White","Christian",3,3,"Yes",28,4,10,6,1,0,2,1,4,5,150,"Hillary Clinton",1,5,"Democratic",6,9,0,100,7
"Female","Female","No","Small Town","Other","Agnostic",0,0,"Yes",21,2.8,0,0,2,1,0,10,5,5,50,"Chose not to vote",0,5,"Other",5,5,0,100,10
"Female","Female","No","Big City Subrub","White","Christian",6,5,"Yes",29,4,8,10,0,0,4,3,3,5,80,"Not eligible to vote",0,7,"Democratic",5,7,0,100,3
"Male","Male","No","Medium City","White","Agnostic",0,7,"Yes",28,4,10,12,6,2,1,4,10,4,100,"Not eligible to vote",0,2,"Democratic",7,6,5,60,10
"Female","Female","No","Big City","East Asian","Atheist",0,6,"No",26,3.3,5,2,1,1,2,7,5,4,300,"Not eligible to vote",0,3,"Democratic",8,7,0,100,0
"Male","Male","Yes","Big City Subrub","White","Christian",8,7,"No",32,3.5,8,12,0,1,2,5,13,2,315,"Not eligible to vote",3,4,"Democratic",5,8,0,70,7
"Female","Female","No","Big City Subrub","East Asian","Christian",5,10,"Yes",31,4,5,0,1,1,3,5,6,0,100,"Not eligible to vote",1,3,"Democratic",7,8,0,30,9
"Male","Male","No","Big City Subrub","East Asian","Atheist",0,6,"Yes",24,2.9,1,0,2,1,1,2,1,5,300,"Not eligible to vote",5,2,"Other",5,8,0,100,4
"Female","Female","Yes","Medium City","White","Christian",5,5,"Yes",32,3.7,10,15,1,1,2,4,3,8,150,"Chose not to vote",1,5,"Republican",3,8,0,100,10
"Female","Female","No","Small Town","White","Atheist",0,4,"Yes",31,4,5,3,1,1,2,2,3,5,90,"Not eligible to vote",0,3,"Democratic",2,7,0,80,0
"Male","Male","No","Small Town","White","Christian",2,0,"No",28,3.2,14,25,0,1,3,1,5,2,45,"Hillary Clinton",4,4,"Independent",5,10,0,20,6
"Male","Male","Yes","Big City Subrub","White","Christian",6,8,"Yes",23,2.9,6,8,1,0,1,2,4,5,500,"Hillary Clinton",0,3,"Democratic",5,9,15,90,7
"Female","Female","No","Big City","Hispanic","Religious but not one of the above",6,6,"Yes",23,3,10,7,0,0,3,2,2,7,50,"Not eligible to vote",0,2,"Democratic",4,9,0,20,7
"Female","Female","No","Big City Subrub","White","Jewish",2,6,"Yes",29,4,15,15,2,0,5,5,12,5,300,"Not eligible to vote",2,5,"Democratic",6,7,20,0,0
"Female","Female","No","Big City","Hispanic","Atheist",0,9,"Yes",24,3.9,0,0,0,1,3,6,3,6,80,"Not eligible to vote",0,2,"Democratic",3,8,10,100,2
"Male","Male","No","Big City Subrub","White","Muslim",10,5,"Yes",26,3.1,0,0,3,0,14,3,3,10,100,"Chose not to vote",5,8,"Other",5,8,10,10,7
"Male","Male","No","Small Town","White","Agnostic",2,9,"Yes",31,3.1,6,7,1,1,1,2,4,8,110,"Donald Trump",8,7,"Republican",5,4,0,0,8
"Male","Male","No","Big City Subrub","White","Christian",7,4,"Yes",30,2.7,0,0,0,0,4,1,5,5,1000,"Hillary Clinton",0,2,"Democratic",5,3,10,100,7
"Female","Female","No","Big City Subrub","East Asian","Christian",7,6,"Yes",31,3.8,5,0,0,0,1,2,2,6,10,"Not eligible to vote",7,5,"Green",6,7,0,100,7
"Female","Female","Yes","Big City Subrub","White","Christian",9,9,"Yes",23,3.7,10,15,5,1,7,2,3,5,100,"Chose not to vote",0,5,"Democratic",3,10,0,100,3
"Female","Female","No","Big City Subrub","White","Christian",5,5,"Yes",24,3.5,6,8,0,1,8,3,6,8,2000,"Hillary Clinton",2,7,"Republican",7,8,25,80,8
"Female","Female","No","Big City Subrub","White","Christian",3,7,"No",27,3.2,10,5,1,2,5,2,3,5,90,"Hillary Clinton",0,5,"Democratic",9,7,0,10,9
"Male","Male","No","Big City Subrub","East Asian","Christian",10,8,"Yes",31,4,0,0,0,1,1,4,3,6,900,"Hillary Clinton",0,5,"Democratic",5,9,0,50,6
"Female","Female","No","Big City","East Asian","Buddhist",0,7,"Yes",30,3.9,0,0,0,0,5,4,7,5,200,"Not eligible to vote",0,7,"Other",7,5,0,100,9
"Female","Female","Yes","Small Town","White","Agnostic",0,2,"Yes",26,3.7,6,6,4,3,0,2,7,5,120,"Gary Johnson",0,2,"Democratic",4,8,0,100,6
"Male","Male","No","Big City Subrub","East Asian","Buddhist",5,7,"Yes",31,3.7,5,0,7,4,2,2,1,7,1000,"Chose not to vote",2,5,"Democratic",5,8,0,100,8
"Female","Female","No","Medium City","Hispanic","Atheist",2,7,"Yes",32,3.9,10,6,2,1,0,2,5,2,85,"Hillary Clinton",0,3,"Democratic",5,3,5,100,2
"Female","Female","No","Big City","Black","Christian",9,0,"No",21,3.5,10,2,2,1,2,2,4,6,90,"Hillary Clinton",0,5,"Democratic",3,10,10,20,8
"Male","Male","No","Big City","East Asian","Christian",7,3,"Yes",20,2.9,3,1,4,4,5,2,2,0,100,"Not eligible to vote",5,2,"Republican",1,10,0,100,2
"Female","Female","No","Big City Subrub","Black","Christian",3,6,"Yes",27,2.6,2,10,4,2,5,2,3,5,750,"Chose not to vote",0,2,"Democratic",6,7,20,90,10
"Female","Female","No","Big City Subrub","White","Jewish",5,9,"Yes",28,3.6,12,6,1,1,9,3,6,3,100,"Not eligible to vote",5,3,"Republican",3,9,0,90,9
"Male","Male","No","Big City Subrub","White","Christian",7,8,"Yes",35,3.5,3,5,0,1,2,2,5,6,150,"Chose not to vote",4,7,"Republican",6,10,0,90,8
"Female","Female","No","Big City Subrub","White","Atheist",0,3,"No",30,3.7,20,20,4,1,7,4,20,0,300,"Not eligible to vote",0,5,"Independent",2,10,0,100,7
"Female","Female","No","Big City","East Asian","Christian",0,0,"Yes",31,3.7,0,0,0,3,2,1,5,10,10000,"Not eligible to vote",0,0,"Republican",3,10,0,30,1
"Male","Male","No","Big City Subrub","Hispanic","Christian",9,2,"Yes",34,4,8,15,0,1,4,2,5,7,80,"Not eligible to vote",0,5,"Democratic",4,9,40,0,3
"Male","Male","Yes","Big City Subrub","White","Christian",4,7,"Yes",33,3.6,4,0,1,1,1,7,6,7,125,"Gary Johnson",7,7,"Libertarian",5,7,15,50,8
"Male","Male","No","Big City","Black","Christian",2,7,"No",21,3.3,5,2,0,1,2,3,4,5,100,"Hillary Clinton",0,0,"Democratic",5,8,0,30,5
"Female","Female","Yes","Big City Subrub","Black","Muslim",6,1,"Yes",27,2.7,1,0,0,0,3,2,3,5,70,"Hillary Clinton",0,3,"Democratic",4,8,0,100,2
"Female","Female","Yes","Big City Subrub","White","Christian",7,4,"Yes",21,3.5,8,20,1,1,7,2,3,4,100,"Donald Trump",6,8,"Republican",3,10,0,100,8
"Female","Female","No","Big City","Black","Christian",4,5,"Yes",29,3.6,3,1,3,1,4,4,3,6,150,"Hillary Clinton",0,5,"Democratic",3,5,0,30,4
"Male","Male","No","Medium City","East Asian","Christian",7,4,"Yes",29,3.2,6,18,2,1,2,4,8,7,200,"Hillary Clinton",0,5,"Republican",4,9,0,90,6
"Female","Female","No","Small Town","White","Christian",5,3,"Yes",27,3.9,0,0,1,1,3,3,3,5,90,"Hillary Clinton",0,4,"Democratic",7,10,0,90,8
"Female","Female","No","Big City Subrub","East Asian","Buddhist",6,6,"Yes",34,3.8,0,0,0,1,0,3,4,5,500,"Not eligible to vote",5,5,"Other",4,6,5,100,7
"Male","Male","No","Big City Subrub","East Asian","Buddhist",5,5,"Yes",33,4,0,0,0,1,4,4,5,4,70,"Not eligible to vote",0,3,"Democratic",4,9,0,100,7
"Male","Male","Yes","Big City Subrub","White","Christian",0,3,"No",28,3.7,5,10,0,0,2,3,7,5,500,"Chose not to vote",1,4,"Independent",7,8,0,40,8
"Female","Female","No","Big City","East Asian","Christian",7,5,"Yes",22,3.6,5,15,1,1,2,10,2,9,100,"Not eligible to vote",0,4,"Democratic",3,2,0,70,6
"Male","Male","No","Big City Subrub","Black","Christian",7,5,"No",23,3.1,2,3,9,2,4,2,2,8,400,"Chose not to vote",0,6,"Other",5,9,0,0,9
"Male","Male","Yes","Big City Subrub","Other","Christian",7,3,"No",26,3.5,25,50,10,1,7,2,10,5,1000,"Hillary Clinton",0,3,"Democratic",0,8,0,100,8
"Male","Male","No","Medium City","East Asian","Agnostic",2,8,"Yes",31,4,5,0,0,0,1,1,5,9,30,"Not eligible to vote",9,3,"Other",4,9,0,100,2
"Female","Female","No","Big City","White","Christian",4,6,"No",27,3.9,15,25,3,0,1,6,16,5,900,"Not eligible to vote",2,3,"Democratic",6,8,0,100,8
"Female","Female","No","Big City","East Asian","Agnostic",0,8,"Yes",30,3.9,1,0,0,3,3,2,5,6,200,"Not eligible to vote",5,5,"Other",5,9,0,100,3
"Male","Male","No","Small Town","White","Atheist",0,5,"Yes",33,3.1,4,10,1,1,3,8,3,3,70,"Hillary Clinton",0,4,"Independent",3,10,20,50,8
"Female","Female","No","Medium City","White","Christian",3,6,"No",24,3.3,8,7,0,0,10,3,4,0,12,"Hillary Clinton",0,2,"Democratic",5,10,15,0,10
"Male","Male","No","Big City","White","Atheist",0,7,"Yes",35,1.9,1,0,1,3,1,2,3,3,120,"Hillary Clinton",3,4,"Independent",5,7,0,100,2
"Male","Male","No","Big City","East Asian","Atheist",1,6,"Yes",33,3,0,0,0,0,3,3,1,8,30,"Not eligible to vote",10,8,"Other",8,10,0,100,0
"Male","Male","No","Big City","East Asian","Religious but not one of the above",10,6,"Yes",30,3,6,3,50,3,5,3,2,3,10000,"Not eligible to vote",6,5,"Libertarian",9,4,15,60,6
"Female","Female","No","Big City Subrub","Black","Muslim",5,7,"Yes",27,3.9,8,6,1,1,3,2,4,8,400,"Hillary Clinton",0,5,"Democratic",2,7,0,80,8
"Female","Female","No","Big City Subrub","South Asian","Hindu",2,5,"Yes",31,3.5,2,5,0,0,6,3,12,5,150,"Not eligible to vote",0,2,"Democratic",5,7,0,100,3
"Male","Male","No","Big City","Hispanic","Agnostic",0,2,"Yes",27,3.3,10,9,7,1,2,10,6,5,100,"Donald Trump",6,8,"Libertarian",5,10,10,100,10
"Male","Female","Yes","Big City Subrub","White","Christian",0,8,"No",28,3.4,5,5,7,3,6,2,6,0,1000,"Hillary Clinton",0,0,"Democratic",5,7,0,100,10
"Male","Male","No","Big City Subrub","White","Religious but not one of the above",5,3,"Yes",22,3.7,4,7,20,1,1,4,2,5,100,"Hillary Clinton",0,0,"Democratic",4,7,10,0,10
"Female","Female","No","Big City Subrub","White","Atheist",0,6,"No",19,3.9,0,2,2,1,1,0,4,3,95,"Chose not to vote",0,1,"Democratic",2,4,10,100,9
"Male","Male","Yes","Big City Subrub","White","Christian",0,4,"No",30,2.1,9,20,5,3,5,1,4,7,200,"Hillary Clinton",5,2,"Democratic",7,6,0,0,4
"Female","Female","No","Big City Subrub","Black","Religious but not one of the above",0,6,"Yes",24,3.3,3,2,8,4,4,4,5,7,202,"Hillary Clinton",0,2,"Democratic",5,7,15,100,10
"Female","Female","No","Small Town","Black","Christian",7,0,"Yes",27,3.6,0,0,0,0,2,1,1,7,1000,"Hillary Clinton",0,0,"Democratic",8,9,0,100,10
"Female","Female","No","Big City Subrub","White","Christian",7,5,"Yes",30,3.9,6,5,3,1,2,2,5,5,60,"Hillary Clinton",3,0,"Other",7,9,0,50,10
"Female","Female","No","Small Town","White","Religious but not one of the above",7,7,"Yes",24,2.9,0,0,3,4,8,3,5,1,45,"Hillary Clinton",0,5,"Democratic",7,9,15,0,10
"Female","Female","No","Small Town","White","Agnostic",0,5,"Yes",28,3.4,0,0,1,1,2,4,3,5,70,"Not eligible to vote",0,0,"Democratic",3,9,0,50,2
"Female","Female","No","Big City","Hispanic","Christian",5,0,"Yes",23,3.7,3,0,2,1,1,10,6,0,60,"Hillary Clinton",0,4,"Democratic",6,4,0,0,4
"Male","Male","No","Big City","East Asian","Atheist",2,2,"Yes",32,3.7,0,0,50,25,4,1,3,6,1000,"Donald Trump",0,5,"Independent",4,8,0,100,7
"Female","Female","No","Big City","Hispanic","Religious but not one of the above",5,10,"Yes",23,3.7,6,5,0,0,5,3,20,5,20,"Not eligible to vote",0,8,"Democratic",5,10,10,100,3
"Female","Female","Yes","Big City Subrub","White","Christian",2,6,"Yes",28,3.3,8,15,11,1,1,5,10,5,200,"Gary Johnson",0,3,"Other",3,5,25,0,8
"Female","Female","No","Big City Subrub","East Asian","Christian",9,4,"Yes",28,3.4,6,4,0,2,9,2,6,0,100,"Not eligible to vote",4,5,"Other",7,9,0,100,5
"Male","Male","No","Big City Subrub","White","Christian",5,5,"Yes",29,3.8,18,24,3,1,10,1,12,7,300,"Not eligible to vote",0,4,"Republican",5,8,0,10,3
"Male","Male","No","Big City Subrub","Other","Atheist",0,7,"Yes",34,3.7,0,0,1,1,1,1,4,8,1000,"Hillary Clinton",0,3,"Democratic",4,10,0,100,7
"Female","Female","No","Big City","East Asian","Atheist",0,6,"Yes",27,3.7,0,0,1,3,3,2,3,5,50,"Chose not to vote",5,5,"Other",7,9,0,100,0
"Female","Female","No","Big City Subrub","Hispanic","Christian",8,6,"Yes",28,3.8,0,0,0,0,6,1,4,5,200,"Not eligible to vote",0,2,"Democratic",3,7,0,10,10
"Female","Female","No","Big City","White","Jewish",0,0,"No",23,2.9,3,2,2,4,13,2,5,2,70,"Hillary Clinton",0,1,"Independent",1,1,10,100,2
"Female","Female","Yes","Small Town","East Asian","Buddhist",4,2,"Yes",28,3.5,2,0,2,2,7,2,7,7,15,"Not eligible to vote",0,5,"Other",3,10,0,50,1
"Female","Female","No","Big City","East Asian","Religious but not one of the above",3,6,"Yes",30,3.7,1,0,1,2,5,2,2,5,70,"Not eligible to vote",3,1,"Other",5,9,0,100,1
"Female","Female","No","Big City","Black","Christian",2,8,"Yes",24,2.1,1,0,1,1,9,2,5,8,45,"Not eligible to vote",0,2,"Democratic",8,6,0,0,7
"Male","Male","No","Big City","Black","Muslim",7,7,"No",24,2.8,5,0,2,0,4,3,4,6,100,"Hillary Clinton",0,2,"Democratic",6,8,0,0,7
"Male","Male","No","Big City Subrub","Hispanic","Christian",8,9,"Yes",30,3.7,6,4,1,1,1,0,3,0,5000,"Not eligible to vote",3,8,"Republican",7,8,0,100,10
"Male","Male","No","Big City Subrub","East Asian","Buddhist",8,10,"Yes",30,3.4,3,2,1,1,3,4,1,6,900,"Donald Trump",4,3,"Republican",7,10,10,100,6
"Male","Male","No","Small Town","Hispanic","Atheist",0,6,"Yes",32,3.8,0,0,2,2,1,1,2,3,60,"Chose not to vote",0,2,"Democratic",6,10,10,10,6
"Female","Female","No","Small Town","White","Christian",10,9,"Yes",26,3.9,0,0,0,1,3,4,4,5,60,"Donald Trump",10,10,"Republican",0,10,15,100,5
"Female","Female","No","Big City Subrub","White","Christian",5,7,"Yes",22,3.1,10,12,7,2,10,3,5,6,100,"Chose not to vote",0,3,"Democratic",5,8,0,70,10
"Female","Female","No","Medium City","East Asian","Agnostic",3,8,"Yes",31,3.1,10,0,0,1,2,1,3,5,20,"Not eligible to vote",3,5,"Other",8,8,10,90,6
"Female","Female","Yes","Big City","East Asian","Agnostic",3,3,"Yes",30,2.8,7,10,1,2,2,8,5,7,70,"Hillary Clinton",0,0,"Democratic",0,9,20,100,2
"Male","Male","Yes","Big City Subrub","White","Christian",7,4,"Yes",30,3.3,5,15,3,2,20,1,7,5,189,"Hillary Clinton",2,5,"Democratic",5,7,0,90,7
"Male","Male","No","Big City","Black","Agnostic",7,0,"No",28,3.9,14,20,1,1,1,4,3,5,75,"Not eligible to vote",0,2,"Other",5,10,0,10,5
"Male","Male","No","Big City Subrub","White","Agnostic",0,7,"Yes",28,3.8,0,7,1,0,5,2,2,8,125,"Hillary Clinton",0,2,"Democratic",5,10,0,90,2
"Female","Female","No","Medium City","White","Christian",3,4,"Yes",26,4,0,0,0,0,7,1,3,5,53,"Hillary Clinton",0,2,"Democratic",5,8,20,0,9
"Male","Male","No","Small Town","South Asian","Hindu",4,9,"Yes",27,3.7,1,0,0,0,1,2,4,4,100,"Hillary Clinton",0,4,"Democratic",5,7,0,100,9
"Male","Male","No","Medium City","White","Atheist",0,4,"No",32,3.7,0,0,0,0,4,3,3,5,30,"Not eligible to vote",0,2,"Democratic",5,9,0,100,5
"Female","Female","No","Big City","White","Agnostic",0,8,"Yes",28,3.9,2,2,3,2,1,3,10,5,80,"Hillary Clinton",0,0,"Independent",8,2,10,0,3
"Female","Female","No","Medium City","South Asian","Muslim",7,4,"Yes",32,3.3,4,0,0,0,4,5,6,5,150,"Not eligible to vote",0,0,"Democratic",5,10,0,100,8
"Female","Female","No","Big City","Hispanic","Agnostic",4,8,"Yes",26,3.2,4,5,4,2,4,2,4,6,70,"Hillary Clinton",0,2,"Democratic",6,8,15,0,8
"Female","Female","Yes","Medium City","Other","Christian",6,0,"Yes",24,3.4,10,8,1,2,4,1,10,0,100,"Hillary Clinton",0,1,"Democratic",0,10,0,100,4
"Male","Male","No","Big City Subrub","White","Religious but not one of the above",3,0,"No",32,3.3,12,19,1,1,2,2,8,3,60,"Hillary Clinton",0,2,"Democratic",6,8,0,100,5
"Female","Female","No","Medium City","White","Christian",6,3,"Yes",20,3.7,3,2,1,2,20,1,2,3,75,"Hillary Clinton",0,3,"Independent",7,10,0,20,7
"Male","Male","No","Big City Subrub","Black","Christian",7,3,"Yes",25,2.8,0,0,4,1,8,2,4,10,500,"Hillary Clinton",0,0,"Democratic",5,10,0,50,10
"Female","Female","No","Big City Subrub","White","Christian",5,3,"No",23,3.5,6,15,2,2,2,3,5,3,80,"Hillary Clinton",0,1,"Democratic",5,8,15,100,6
"Female","Female","Yes","Small Town","Hispanic","Christian",5,0,"Yes",28,3.7,17,17,12,0,1,5,5,8,80,"Chose not to vote",6,4,"Democratic",2,5,0,100,3
"Female","Female","No","Medium City","White","Agnostic",4,1,"No",30,3.7,0,0,1,1,3,4,7,4,80,"Chose not to vote",0,3,"Democratic",6,10,0,90,8
"Female","Female","No","Small Town","White","Christian",7,6,"No",24,3.8,4,7,1,3,3,5,3,5,80,"Donald Trump",5,6,"Republican",4,7,5,50,5
"Female","Female","No","Big City","East Asian","Agnostic",0,4,"Yes",33,3.5,3,0,0,0,6,2,5,8,120,"Not eligible to vote",5,6,"Other",3,9,0,100,6
"Female","Female","No","Big City","Black","Christian",6,6,"Yes",22,3.2,2,1,4,1,6,4,2,8,200,"Hillary Clinton",0,6,"Democratic",5,6,0,0,5
"Female","Female","No","Small Town","White","Agnostic",2,10,"Yes",27,3.5,4,10,20,3,30,1,3,0,80,"Hillary Clinton",0,1,"Democratic",7,10,5,80,10
"Female","Female","Yes","Big City Subrub","White","Christian",5,8,"Yes",34,3.3,1,1,4,2,1,3,2,7,100,"Chose not to vote",3,3,"Other",5,4,5,10,6
"Male","Male","No","Big City","Other","Christian",2,7,"Yes",36,3.6,20,50,11,1,5,3,4,10,200,"Not eligible to vote",0,1,"Democratic",4,7,20,40,9
"Male","Male","No","Big City Subrub","South Asian","Hindu",6,7,"Yes",28,3.8,5,5,0,0,3,4,6,5,120,"Hillary Clinton",2,5,"Democratic",5,8,0,100,7
"Female","Female","No","Big City Subrub","White","Agnostic",0,1,"Yes",26,4,0,0,0,0,3,1,3,3,60,"Not eligible to vote",0,2,"Democratic",5,6,0,30,10
"Female","Female","No","Big City Subrub","South Asian","Hindu",1,6,"Yes",30,3.2,5,3,0,0,1,5,8,6,100,"Hillary Clinton",0,1,"Democratic",5,9,0,90,7
"Female","Female","No","Big City","Hispanic","Agnostic",0,2,"Yes",25,2.8,6,4,3,1,0,3,2,5,100,"Chose not to vote",0,0,"Other",5,2,15,50,8
"Male","Male","No","Big City","Other","Atheist",0,8,"Yes",33,3.7,1,0,5,2,2,1,3,2,70,"Hillary Clinton",0,0,"Other",10,5,0,100,3
"Female","Female","No","Big City Subrub","East Asian","Atheist",3,7,"Yes",27,3.6,0,0,0,0,3,5,5,10,1000,"Chose not to vote",5,5,"Independent",0,10,0,100,10
"Female","Female","No","Big City","East Asian","Buddhist",3,7,"Yes",31,4,3,0,2,3,3,5,7,10,20,"Hillary Clinton",0,4,"Other",5,8,0,100,7
"Female","Female","Yes","Small Town","White","Christian",8,3,"Yes",26,3.5,0,0,0,0,5,2,2,5,150,"Donald Trump",7,8,"Republican",4,10,0,100,10
"Female","Female","Yes","Medium City","White","Christian",7,10,"Yes",31,3.6,2,4,1,1,7,4,6,5,90,"Hillary Clinton",1,4,"Democratic",5,10,0,70,8
"Female","Female","No","Big City","East Asian","Atheist",1,5,"No",32,3.8,5,0,0,3,3,5,6,7,10,"Not eligible to vote",5,5,"Democratic",5,5,0,90,5
"Male","Male","Yes","Small Town","White","Christian",8,2,"Yes",24,3.4,20,45,3,1,1,1,6,5,150,"Donald Trump",9,8,"Republican",3,10,10,50,8
"Male","Male","Yes","Big City Subrub","White","Christian",6,2,"Yes",25,3.2,14,10,2,0,2,1,5,10,100,"Hillary Clinton",3,8,"Democratic",0,8,0,50,3
"Female","Female","No","Big City","Hispanic","Christian",4,3,"No",24,4,0,0,1,2,3,10,3,5,100,"Hillary Clinton",0,2,"Democratic",5,5,0,0,8
"Male","Male","No","Big City","Black","Christian",7,7,"Yes",20,2.2,0,0,0,2,2,10,50,8,60,"Chose not to vote",0,5,"Democratic",5,5,50,0,10
"Male","Male","No","Big City Subrub","South Asian","Hindu",5,9,"Yes",35,4,3,10,1,0,3,3,5,7,300,"Not eligible to vote",0,5,"Democratic",2,10,0,70,7
"Female","Female","No","Big City","Other","Atheist",1,10,"Yes",23,3.6,1,2,1,1,25,2,2,5,120,"Not eligible to vote",0,0,"Democratic",5,10,10,0,7
"Male","Male","No","Big City Subrub","White","Christian",6,6,"Yes",32,3,1,0,0,0,3,2,10,4,80,"Hillary Clinton",0,3,"Democratic",0,9,0,40,5
"Female","Female","No","Big City","Hispanic","Religious but not one of the above",1,7,"Yes",19,2.6,2,3,2,2,2,4,3,5,50,"Chose not to vote",0,5,"Other",4,8,25,10,8
"Female","Female","Yes","Big City Subrub","Hispanic","Religious but not one of the above",7,6,"Yes",22,3.6,7,5,1,1,2,10,2,5,196,"Hillary Clinton",0,3,"Democratic",5,6,5,0,10
"Female","Female","No","Big City","Other","Christian",3,6,"No",29,3.4,8,4,0,0,7,3,3,5,70,"Chose not to vote",0,0,"Democratic",2,9,0,70,8
"Female","Female","No","Big City Subrub","White","Christian",6,6,"Yes",24,3,0,0,1,2,10,3,3,5,70,"Chose not to vote",6,7,"Republican",6,10,10,0,8
"Female","Female","Yes","Big City","Hispanic","Religious but not one of the above",5,7,"No",18,3.8,8,30,2,4,1,5,3,10,100,"Hillary Clinton",0,5,"Democratic",5,4,0,30,5
"Male","Male","Yes","Big City","Hispanic","Agnostic",7,8,"Yes",23,2,10,20,1,2,2,10,5,5,90,"Chose not to vote",0,5,"Democratic",5,10,20,0,4
"Female","Female","No","Medium City","White","Christian",5,0,"No",26,3.5,4,2,0,1,10,10,13,2,70,"Hillary Clinton",0,2,"Democratic",5,8,15,100,8
"Male","Male","No","Medium City","Black","Hindu",2,0,"Yes",14,1.2,2,2,1,2,4,6,6,7,13,"Chose not to vote",3,4,"Libertarian",4,4,20,40,4
"Female","Female","No","Big City","East Asian","Atheist",2,5,"Yes",31,3.9,0,0,1,1,0,1,4,5,10,"Not eligible to vote",5,5,"Other",5,5,0,100,8
